publishedAt,authorDisplayName,textDisplay
2023-12-16T02:51:57Z,@hadiihsan2175,Soal Palestina - icael Kita harus punya sikap <br>Saya bersama Palestina.<br><br>Soal bantuan Indonesia untuk Palestina? Perlu diketahui bersama bahwa bantuan itu adalah donasi tau sumbangan orang yg punya empati trhadap Palestina. Dan lagi pemerintah Indonesia tidak pernah melupakan bangsa sendiri dgn penganggaran bantuan bagi daerah tertinggal<br>Itu sprti yg dipaparkan bang Deddy di video
2023-12-16T01:46:40Z,@nurdinoratop6875,Good job bung. Jebloskan saja bang deddy si elia.
2023-12-16T01:27:23Z,@penyairjalanan3186,"Musuh terbesar umat Kristen adalah BIBEL karena Bibel MENOLAK KETUHANAN YESUS.<br>Berikut ayatnya :<br><br>Matius 10 : 34-36<br>&quot;Engkau harus menyembah Tuhan, ALLAH-mu dan hanya kepada Dia sajalah engkau berbakti&quot;<br><br>Ulangan 4 : 35<br>&quot;Engkau diberi melihatnya untuk mengetahui bahwa Tuhanlah ALLAH tidak ada yag lain kecuali Dia&quot;<br><br>Markus 12 : 29<br>Jawab Yesus :&quot;Hukum yang terutama ialah Dengarlah hai orang-orang Israel, Tuhan ALLAH kita, Tuhan itu Esa&quot;<br><br>Lukas 6 : 12<br>&quot;Pada waktu itu pergilah Yesus ke bukit untuk berdoa dan semalam-malaman ia berdoa kepada ALLAH&quot;<br><br>Matius 4 : 10<br>Engkau harus menyembah Tuhan, ALLAH-mu dan hanya kepada Dia sajalah engkau berbakti&quot;<br><br>Ulangan 4 : 39<br>Sebab ketahuilah bahwa pada hari ini dan camkanlah bahwa Tuhanlah ALLAH yang di langit dan di atas dan di bumi di bawah, tidak ada yang lain.&quot;"
2023-12-16T01:20:20Z,@djatpadatbatuhitam5635,"DED GUA MAU BICARA NIH SAMA LU , DENGAR DENGAR!<br>KATA2 TENTANG JANGAN URUSIN KAMAR (AGAMA)  ORANG LAIN INI  LU TUJUKAN KE DIRI LU DAN AL QURANMU!!!!😂😂😂"
2023-12-16T01:14:27Z,@dullahmastail1522,Saya setuju dengan Anda Sodara.<br>Salam dari Maluku 🙏
2023-12-16T00:58:16Z,@NurhayatiDalimunthe-ne8gk,Mantab om dedi<br>Yg gk setuju nyumbang kegaza.itu otaknya didengkul
2023-12-16T00:48:41Z,@bosbeo4079,"Dukung penjajah berarti melawan uud 45, harus dituntut dihukum sesuai undang undang  dan peraturan pemerintah!"
2023-12-16T00:14:45Z,@yosianggreyani2061,itu krna di sejolah mereka dulu ga di ajarkan tentang UUD45.kasian yaa...koq bisa..itu juga elia myron ternyata laki laki ya..astaghfirullah
2023-12-16T00:13:52Z,@mengkibrs453,"Mungkin dia baru hijrah diagamanya om, makannya gampang beropini"
2023-12-15T23:55:04Z,@icipsoleh7984,Jangan cari pansos lah buk aku cinta Indonesia cinta bahasa indonesia..aku gak bisa bahasa inggris lu buk...saya dukung palestina.....mantap om ded....
2023-12-15T23:27:29Z,@naniyulfita3586,❤❤❤❤
2023-12-15T23:20:31Z,@paidishinta4039,"Bravo bang Dedy, saya setuju dengan Anda 👍"
2023-12-15T22:42:40Z,@abednicoferdyansahmamuaya1743,"Bos dedi corbusier yg terhormat, jgn omong elia aja dong, omongkan yahya waloni dkk yg lebih extrim omongin agama kristen.. Gak berani atau pilih kasih ni kira kira? 😂😂😂"
2023-12-15T21:05:39Z,@user-gl2nr5on7n,Om tolong undang koh dandy bahas soal kedamaian dia masuk islam 😊
2023-12-15T21:04:25Z,@user-gl2nr5on7n,Klasik jenius singkat padat jelas pelan halus tapi mematikan. Epic comeback mah ini om 😅<br>Biar paham orang orang ini..!!<br>The problem is not from other but from our self. Keep open ur eyes dont ever sleep..!!
2023-12-15T19:53:15Z,@novendraekobudi9896,"Wong jowo siap baku hantam karo eliaaaa, cokkk og pengen antem ndasee aku"
2023-12-15T19:37:08Z,@firmanjaya7496,"Yang saya heran itu umat kristiani yang belain israel.buka mata luh goblokk,gereja pun dihancurkan oleh israel"
2023-12-15T18:26:42Z,@saskiiaooo3626,"saya orang madura, saya cinta papua selatan papua barat dan papua timur da yg pasti palestina"
2023-12-15T18:15:59Z,@megatobing3251,"Ya udah saya ada urusan engga bisa balas nanti aja ya Sabar; kabar terachir: HAMAS HANCUR, LEBANON DAN IRAN MAU DIRATAKAN DNG TANAH DAN INDONESIA MAU DIKIRIM TSUNAMI DAN BANJIR DAN EKONOMINYA MAU DILUMPUHKAN SESAMA ISLAM AKAN SALING BUNUH DAN TAMBAH GOBLOK TAPI NABI PALSU UDAH MAMPUS JADI TIDAK PERLU DIPERTANYAKAN TOLONG DIVIRALKAN<br><br>Cara islam mengadu domba yaitu dengan merubah sejarah agama yang benar dan mengganti ayat ayatnya, dan semuanya Muhamad atas perintah setan yang menulisnya dalam Quran Dan saksi saksi tertulisnya ada semuanya didalam hadist yang juga menulis semuanya kekejaman Muhamad sebagai Nabi palsu dari arab sebagai bangsa terkutuk yang level ya jauh dibawah bangsa yang mulia yahudi yang mencipta kan semua ilmu technology, penemuan teori mathematics, <br><br><a href=""https://youtu.be/TWlCTXp1Pcs?feature=shared"">https://youtu.be/TWlCTXp1Pcs?feature=shared</a>"
2023-12-15T17:58:39Z,@70YaDA,"😂😂😂 ada salam dari alhayat indonesia Ded <a href=""https://www.youtube.com/live/-g17uTbzaXI?si=OhYBN04zwpHTkcgG"">https://www.youtube.com/live/-g17uTbzaXI?si=OhYBN04zwpHTkcgG</a>"
2023-12-15T17:49:02Z,@taufikramdhani220,"Kelamin aja kagak jelas om😅😅😅 dah pasti omongan ny juga kgk jelas juga... 😂😂😂 <br>Si indah sok Inggris, tp blo&#39;on soalny gk pernah belajar ppkn.... 😂😂😂"
2023-12-15T17:45:10Z,@danilartikawarman326,"Iya gw jijik liatnya, kek anjing gw liat, giginya jarang²"
2023-12-15T17:42:28Z,@Art-soft-tactical,Penjelasan nya sangat mantap om deddy😍🙏👍👍.. Biar semua yg mendukung israel tahu jika penjajahan diatas dunia harus dihapuskan☺👍
2023-12-15T17:39:56Z,@Art-soft-tactical,I&#39;m always with Palestine🇵🇸🇵🇸 even though i have friends from Israel👍👍
2023-12-15T17:20:56Z,@nurarif4068,Kok Ada orang Botak Munafiek  ya ? Sok Tau..
2023-12-15T17:16:26Z,@jonadiwiro,"Mantap Om ,tujuan om sdh jelas, meredamkan percikan api, Jangan gara2 si Elia nanti Timbul gejolak"
2023-12-15T16:58:58Z,@zahrahfatimah6258,"sangat sangat sangat betul sekali Bang Dedy, tetap SEMANGAT"
2023-12-15T16:57:50Z,@zahrahfatimah6258,"KITA SEBAGAI BANGSA YA SALING KERJASAMA TIDAK HANYA NENUNGGU DARI PEMERINTAHAN SAJA KITA SENDIRI JUGA HARUS BISA MANDIRI DAN KREATIF JADI SAMA SAMA KERJASAMA BIAR NEGARA KITA SAMA SAMA BERBENAH,"
2023-12-15T16:57:07Z,@melissaandrew5375,"Oom Deddy , coba dengarkan channel KRISTEN INDONESIA , Oom Deddy dijawab  ayo Biar seru aja..soal masuk kamar orang..  ditunggu  loh.   jangan sampe tidak denger ya....Elia Myron tidak masuk kamar orang lain atau acak acak kamar orang lain.. tapi Elia hanya mempertanggungjawabkan dan mempertahankan Iman Kristen dia anut dari serangan serangan luar yang tidak paham. sejarahnya.   Salam Sehat."
2023-12-15T16:54:42Z,@zahrahfatimah6258,"SEMANGAT BANG DEDY, SEMUA BANGSA HARUS MERDEKA BUKANKAH PEMERINTAH INDONESIA SELALU MEMBANTU PAPUA, SEMUAVSDH DIPIKIRKAN OLEH PEMERINTAHAN KITA."
2023-12-15T16:53:24Z,@rinalmaulana4271,"Berkah,sellamet om ded ."
2023-12-15T16:51:23Z,@rinalmaulana4271,"Pinter kebelinger INDAH, b.inggrinya fasih cman otak kiri dan kanan sma nuraninya kopong smpe UUD 45 tak tau, awas azab alloh itu pedih ndah ."
2023-12-15T16:47:06Z,@darmadihart7597,"Undang saja Elia myron bro,klarifikasi apa yg kamu tidak puas. Spy lega hatimu plong.bro."
2023-12-15T16:41:12Z,@ertranz0369,Mungkin mereka pro penjajah dan menyesal Indonesia merdeka....
2023-12-15T16:33:03Z,@SariAli13000,Yang ngomong kaya benches
2023-12-15T16:32:39Z,@SariAli13000,Shittt
2023-12-15T15:44:32Z,@dannyresdiana4246,Terima Kasih Om Deddy ..
2023-12-15T15:12:53Z,@hauramyesha7414,ELIA LU KALO LAKI LAKI DUEL DIRING RESMI SM GUA BANGSAT LOOOO
2023-12-15T14:47:00Z,@user-rw9nu7tf9r,Setuju om dady....
2023-12-15T14:35:51Z,@arry5161,Kelasss om Deddy
2023-12-15T13:57:39Z,@danielmuhammadmulia5548,"Om Dedy,,Dia itu  sok sok pintar pakai2 bahasa inggris, kasih dia si tante elyia miron itu kuliah😂😁"
2023-12-15T13:55:32Z,@nurkusumah5379,"Kata si Ellya yg bodoh itu kekristenan tidak lepas dari Israel,tapi faktanya akidahnya jauh sekali dari ajaran taurat dan jauh sekali dari ajaran Yesus itu sendiri.<br>Yesus itu di sunat, orang Israel itu di sunat,dan orang Yahudi itu Tuhannya satu, bukan kayak Kristen yang tuhannya ada 3,dan mana ada Tulisan bisa mati.<br>Kasihan kaum tersesat itu."
2023-12-15T13:27:47Z,@hemattarigan4618,Habib brisik tu ko ceramahi yg selalu menghina agama orang lain.babi pun bisa berteria
2023-12-15T13:26:37Z,@Wavin-tm5hh,"Om dedi emang sangat cerdas, ayuk om dedi semngat terus , biar bangsa bisa lebih cerdas lagi, turunkan kecerdasan om dedi ke kita semua,amin dan allahmdulah indonesia punya orang2 seperti om dedi yang peduli dengan bangsa dan negara"
2023-12-15T13:18:43Z,@hemattarigan4618,"Om dedy indonesia tdk ad ceritanya membantu papua.Kapan papua di bantu indonesia ,tlg kmu jawap."
2023-12-15T13:16:36Z,@kaitohaimaru3574,Bukannya Deddy &amp; tamu2nya juga suka bahas agama orang? HIPOKRIT!
2023-12-15T13:01:56Z,@user-nr6gs6ou7e,Setuju bang dedi
2023-12-15T12:52:38Z,@Ahmad-hg8lu,"Mantap 👍 DEDDY emang JOSS, aq bangga punya Saudara DEDDY , Lanjut trus, sy Dukung❤❤❤👍👍👍"
2023-12-15T12:49:35Z,@yasaalamsyah2605,Dia kira dengan berbahasa Inggris bakal membuatnya bergengsi
2023-12-15T12:16:50Z,@watchingunfinelolmite2015,"Hmm <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=4m14s"">4:14</a> kalo Papua jadi bangsa apakah boleh? Sama apakah ada bangsa Indonesia? Kan nama Indonesia bukan dari orang sini yang bikin? <br>(Jangan lupa liat simbol ininya ya &quot;?&quot; 😅)"
2023-12-15T12:10:59Z,@maurabi2730,"Berarti papua juga berhak untuk merdeka, kenapa kalian jajah papua😂😂😂"
2023-12-15T12:07:09Z,@maurabi2730,"Tapi kau lupa dengan para ustad yang juga selalu masuk kamar orang.., tegur saudaramu juga Dedy ....."
2023-12-15T11:44:32Z,@cscephysomantry,Om bikin room khusus debat buat di bikin jera tuh yg kaya gitu amit amit
2023-12-15T11:41:48Z,@zahraaleysa1515,Si indah ini mungkin warga keturunan belanda sehingga tidak punya empati pada negara yg di jajah sebab eyang mereka penjajah
2023-12-15T10:57:53Z,@user-wx1cb1ck8u,"yg jelas mental penjajah dan suka menjajah Negara lain orang orang yg di luar Islam, tengok olih kalian semua, semua mental penjajah di lakukan olih Agama apa?"
2023-12-15T10:18:35Z,@gazebo4465,"Knapa omong sampe gebu2 kek gitu? Ati2 pingsan .lo juga pernah lakoni yg sama, jgn lupa ah.lo kalo dari islam masuk k kristen lo kagak mungkin munculin di semua station tv saat berpindah.lo kristen pindah islam lo muncul di semua station tv saat mualaf kok, basi ah"
2023-12-15T10:04:35Z,@5758johan,"Kalau masalah yg dimaksud masuk kamar orang lain, bagaimana dengan somad, kainama, dll, yg masuk kekamar orang lain om"
2023-12-15T09:58:10Z,@5758johan,Bagaimana dgn korban orng israel yg pertama diserang terlebih dahulu oleh orang palestina
2023-12-15T09:55:44Z,@5758johan,"Emang palestina blm merdeka ya?, kl blm merdeka kok bisa ada kedutaan?"
2023-12-15T09:53:26Z,@TaufikHidayat-uh7mx,"Mas Dedy dulu Muallafnya salah guru.....coba lah buka fikirannya lebih banyak banyak2 baca buku islam nanti bang Dedy akan menemukan siapa yang paling berdedikasi dengan negara, agama,masyarakat"
2023-12-15T08:59:50Z,@FallenAngel24699,Pembukaan uud45 ini tolong jangan dipotong-potong gitu dan mengubah makna keseluruhan dari konteks di dlm nya....<br><br>Jelas di sana tertulis tujuan pembuatan uud45 ini yaitu...<br><br>Untuk MEMBENTUK suatu pemerintah negara Indonesia<br>(bukan dunia)<br> yg melindungi SEGENAP BANGSA INDONESIA dan seluruh TUMPAH DARAH INDONESIA<br>(bukan dunia)<br><br>Dan.....&quot;ikut&quot; MELAKSANAKAN <br>(bukan Menegakan)<br>ketertiban dunia....<br><br>Utk ikut tertib ........<br>ikut MELAKSANAKAN aturan &quot;ketertiban dunia&quot;...<br><br>Maka di susunlah kemerdekaan kebangsaan Indonesia itu dlm suatu UUD...
2023-12-15T09:02:47Z,@FallenAngel24699,Tidak ada yg pantas mati..di matikan atau di jajah.....<br><br>Setuju????
2023-12-15T09:20:06Z,@FallenAngel24699,ikut tertib dan melaksanakan sesuai jalurnya...melalui PBB misalnya...
2023-12-17T09:41:51Z,@bakekok0,&quot;ikut tertib dan melaksanakan sesuai jalurnya...melalui PBB misalnya...&quot; ☝🤓
2023-12-15T08:56:10Z,@rudyalfonsus686,"podcast ini seharusnya ditonton internasional. terlalu banyak materi yang mengena dengan kondisi dunia sekarang. saya banyak baca komen di youtube yang bilang Indonesia munafik karena bela palestina tapi ngusir rohingya. ingin rasanya teriak, HUBUNGANNYA APA COBA? Palestina itu berjuang untuk mempertahankan tanah mereka sendiri, tapi Rohingya itu datang untuk minta tanah kita. 😭"
2023-12-15T08:11:28Z,@ygfaith9837,ngomong apa bro<br>rada2 provokasi manas2in orang2 bodoh<br>yang disebut mahatir muhammad<br>stop provoke people salam waras . . . . !!!
2023-12-15T07:43:35Z,@handriajantotanuwidjaja4057,"Bung Dedy C, malas membahas masalah dua anak perempuan muda yg berwawasan, membicarakan tentang Palestina n Agama. Katanya malas mengapa nyocotnya banyak sekali. Siap komandan. Emang siapa DC hingga 2 bocah perempuan bicara kebenaran harus, mendengarkan omongan DC."
2023-12-15T06:24:58Z,@osmansimaremare8615,Makan lontong dulu kau bazerr. Sepertinya benar aja semua yang kau bilang bazaer.  Kalau dikampung kami namanya sibazer ini si maha tau. Napas nya bau
2023-12-15T06:17:47Z,@hermanlavi6392,Saya tdk memihak siapapun karena saya cuma tetap bersama PALESTINA !!!!!
2023-12-15T05:37:50Z,@sumini3316,"Terima kasih Bung Ded,sudah mengingatkan tentang UUD 45.saya aja yang pada waktu Sd ,Smp,yang membawa dan membacakan UUd 45.Saja lupa, terima kasih Bung Ded 👍🙏"
2023-12-15T05:23:22Z,@said9817,Si dedi lagi jilat lidah sendiri.. ehhh ludah maksud ane 😂 doi kan juga pernah ngomongin agama orang. Ngaco pula wkwkwkw.. sekarang sok2 bijak die😂😂
2023-12-15T05:11:36Z,@thietienmutiara402,"Ded... Gua perhatiin... Loeh kok pindah agama jadi ngejelekin agama yang udah loeh tinggalkan...!??<br>Udah siap kan loeh, ama tindakkan yang loeh lakukan ini...!!?<br>Gua dloe suka nonton acara-2 loeh, waktu loeh masih jadi pesulap, dan loeh belom pindah agama... Di situ loeh nggak ada keberanian tuh, ntuk ngomongin-2 yang masalah agama... ☝️ Sadarkan loeh...<br><br>Tebakkan gua mah&#39; loeh tuh lagi yang nyari aman...!!!<br>Badan doank yang gede loeh...!!!<br>Ingat Ded...!!! ☝️<br>Hidup di dunia ini, hanyalah yang sesaat saja... Begitu kita sudah mati, di sanalah kehidupan yang benar-2 kekal...!!!<br><br>Gua yakin, waktu loeh masih di agama yang lama, loeh pasti masih mempunyai yang namanya kasih kepada sesama manusia... Tetapi, begitu loeh udah pindah agama, mengapa loeh jadi kayak gini...??! Ikut-2&#39;an yang ngocehin tentang agama...!!?<br>Kalau omongan loeh itu benar, loeh nggak ada/nggak bakalan mau ngemasalahin yang namanya masalah agama, buktiin Lahhh...!!! Sama sekali loeh jangan ada ngomongin yang masalah agama...!!! Baru omongan loeh ke telen ama gua...!!!<br><br>Ingat Ded... ☝️<br>Loeh itu kan, sudah yang menyangkali TUHAN YESUS...!!! 😢😢😢<br>Dan itu artinya : &quot;Loeh juga sudah yang meLukai hati ALLAH BAPA yang di surga&quot;...<br>(&quot;🙏😢🙏&quot;)<br><br><i>&quot;Tahu kan, kalau kita sudah melukai sang Pencipta, kita akan mendapatkan murka&#39;Nya...&quot;</i><br><br><i>&quot;ALLAH BAPA di surga itu, Maha pencemburu, karena : Ia sangat mencintai seLuruh umat&#39;Nya yang ada di muka bumi...&quot;</i><br><br>(&quot; 🙏🤝♥️🤝🙏&quot;)"
2023-12-15T05:03:08Z,@victorpetrarcadwiputra1478,Isa dan Yesus itu berbeda walaupun ada kesamaan.
2023-12-15T04:57:08Z,@mr.antonbari5469,malasssssssssssssssssssssssssssssssss
2023-12-15T04:21:42Z,@arieseka5490,👍👍👍👍👍Kasih Edukasi Om..biar Pinter👍👍
2023-12-15T04:16:45Z,@rosdiana6426,Emang siapa sih elia mi gak usah di dengerin gak usah dikasih panggung jadi gak bsr kepala
2023-12-15T04:09:11Z,@al-fatih4707,eternal peace for all nations 🇵🇸
2023-12-15T03:48:58Z,@darwinlabu1709,Mantap om dedi...teruskan ungkap kan kebenaran...semoga anda selalu dalam lindungan ALLAH SWT
2023-12-15T03:44:26Z,@mulyadihalisa8793,"Makasih Om Deddi,,  semua kata_kata  Om itu benar  dan sesuai dengan  kebenarannya,  semoga Allah selalu  mencerdaskan  pikiran Om , Allah pasti selalu bersama Om Deddi  Aamin ya Allah"
2023-12-15T03:42:58Z,@burhanahmad2861,"Ni perempuan badan kering macam kerepek pisang hangus, dia mau tipu macam mana, sedang tekan Google pasti semua jawapan jumpa,"
2023-12-15T03:36:10Z,@kennys2382,Hidup atheisme  negara panganutnya  paling  makmur dan damai  di seluruh  bumi
2023-12-15T16:05:02Z,@iliaadamanthark8336,Tapi pertumbuhan penduduk negatif. Dan banyak mega corporate yang sociopath.<br>Bukan endgame yang baik juga
2023-12-17T09:44:41Z,@bakekok0,&quot;negara panganutnya  paling  makmur dan damai  di seluruh  bumi&quot; ☝🤓
2023-12-15T03:29:52Z,@wiwitwulandari4099,Kalo mamanya elia itu islam ato noni soalnya di channel TV laskar Kristus memakai hijab.. bisa ngga di undang di podcast om Ded karena dia Pede sekali
2023-12-15T03:18:04Z,@user-vr4zw4vu8x,kekristenan gk bisa lepas dari israel kata elia😂😂😂...sejak kapan israel kristen yg ada mereka jijik...beberapa video terekam seorang pendeta diludahin aneh nya ada sebagian kristen mendukung israel...bahkan seorang pendeta di indonesia ada yg geram orang kristen yg dukung israel..padahal kristen di palestina banyk yg mati sama IDF😅
2023-12-15T02:42:18Z,@zahriyahtuljannah5875,Maasyaa Allah Om Deddy keren bgt👍👍👍
2023-12-15T02:29:55Z,@tincehasibuan2121,Ga ada urusan bintang tamu klo ga jujur
2023-12-15T02:07:46Z,@surgajulianparingijulian7621,2ekor srigala berbulu domba wajib d usirrrrr
2023-12-15T01:32:18Z,@captaindodo4542,"Deed... Kamu CEMBURU ya ada anak muda baru Muncul tapi PUNYA PENGETAHUAN SEJARAH yang sangat DALAM,.<br><br>Kamu pasti kan Gak Tahu apa-apa tentang Sejarah Isarel dan Tanah Kanaan... Ya kan  ?<br><br>Karena kamu belajarnya sama si Haikal... Mana tahu orang Koclok model Haikal  ?😂<br><br>Modalnya ngeyel tanpa data.."
2023-12-15T00:59:37Z,@anselmuslauri2611,bang lu ngak main sulap lagi😂😂😂
2023-12-15T00:58:24Z,@Imam_Al-Mahdi,Pertanyaannya :<br><br>Apakah Kristiani di Indonesia yakin dan paham &quot; Ajaran KASIH &quot; ?. 🤔
2023-12-15T00:43:51Z,@yantitanyantitan6873,Kereeen om Dedy 👌aku bangga jadi bangsa Indonesia aku bangga mbjadi muslim dan aku trus stay untuk palestina ...dan Papua adalah saudara kita ...💯
2023-12-20T20:30:16Z,@bobonlover7270,"apa yang keren,   Berdasarkan Sunnah.<br><br>Dari Aisyah radhiallahu anha, sesungguhnya Nabi shallallahu alaihi wa sallam menikahinya saat dia berusia enam tahun, dan baru digaulinya saat dia berusia sembilan tahun dan sejak itu dia tinggal serumah dengannya.<br><br>HR. Bukhari, no. 4840, Muslim, no. 1422.<br><br>Anak gadis kecil ini yang menikahkan adalah bapaknya, bukan wali yang lainnya, menurut pendapat yang kuat dari para ulama. Dan dia tidak dapat memilih jika telah baligh.<br><br>Syaikhul Islam Ibnu Taimiah, rahimahullah, berkata,<br><br>&quot;Seorang wanita (baligh) tidak boleh seorang pun menikahkannya kecuali dia menyetujuinya, sebagaimana diperintahkan Nabi shallallahu alaihi wa sallam. Jika dia tidak menyukainya, maka tidak boleh dipaksa menikah. Kecuali jika dia seorang gadis kecil, maka sang bapak boleh menikahkannya tanpa seizinnya.&quot;"
2024-01-01T13:14:01Z,@bintang9449,​@bobonlover7270 SI QONTOL NGOMONG APA KAU QONTOL?
2023-12-15T00:17:40Z,@-l-electro2026,"Yg perlu dipertanyakan...<br>Indah G itu arahnya kemana,knapa baru koar koar skarang...<br>Mudah mudahan bukan buzzer yg anggaranya 1T ya....<br>Yg perlu dipertanyakan dia itu memihak kemana? Ke kemanusiaan? Ke Palestina? Apa pro israel?<br>Soalnya narasinya soalnya seolah olah ga suka indonesia bantu palestina...<br>Emang udh bantu apa ke papua/Palestina?<br>Kenapa koar koar nya baru sekarang? Apa karna mentang mentang yg dibantu Palestina?<br>Untuk mendukung palestina ga perlu jadi Muslim, Cukup jadi MANUSIA...<br>Bahasa Inggisnya keren, tapi sayang...<br>Ga paham sejarah..."
2023-12-15T00:03:41Z,@jokodom1099,Dedi kumbuzer orang tolol marah kalau agama islam di singgung sedang orang islam saja seenak jidad menghina orang kristen kamu diam saja dasar islam itu agama teroris
2023-12-15T00:00:18Z,@KAZARA49,KITA WAJIB MENDUKUNG PALESTINE MERDEKA🇵🇸🇵🇸🇵🇸
2023-12-14T23:50:39Z,@user-qh8wq1gy7l,Gendernya aja masih membingungkan udah sok jago agama tu bocil elia TOL0I
2023-12-14T23:10:23Z,@Gitarius3,"Banyak juga yang lain koar2 tentang kekristenan, di publis juga."
2023-12-14T22:46:05Z,@hadianwarrumailili9717,ngeriii🔥🔥🔥pintar kali om ded🥰
2023-12-14T22:17:51Z,@candraramadan2000,Keren om🤟
2023-12-14T21:06:49Z,@user-vn7pw5jq8p,UNDANG DONY TAN BOSS
2023-12-14T19:48:08Z,@comot6901,Yang membawa agama itu si bencong elia.....dia bikin org gerah..... Dia wanita itu😂😂😂😂 wajah aja mulus banget bang deddy.....
2023-12-14T18:19:48Z,@yudhistiramoray9660,"Salam maaf dan salam indonesia☺️<br>Untuk saya buat bapak deddy☺️<br>Untuk bapak deddy kalu mau berbicara tentang agama atau agama lain tolong cari tau lebih dalam biar tidak salah paham tentang agama orang lain! Dan bapak deddy kan mualaf, jadi yang saya mau coba deh ajak pdt.Gilbert untuk berbucara tentang agama, biar tidak menjatuhkan agama org lain. Kalu bapak berani☺️<br>Salam satu budaya dan satu suku dan berbagai agama yang ada di indonesia😇😇"
2023-12-14T17:48:39Z,@kitoboot5761,"Jadilah manusia yg bisa memanusiakan manusia ,ini bkn mslh agama ini masalah kemanusiaan kecuali anda binatang <a href=""http://www.youtube.com/results?search_query=%23freepalestine"">#freepalestine</a>"
2023-12-14T17:47:37Z,@patensi3033,Sok cerdas sibotak ini pdhal nol pengetahuannya😂🤣
2023-12-17T09:50:07Z,@bakekok0,ampun yang maha mengaku 😞🙏
2023-12-14T17:14:59Z,@eriansaputra865,"Bener tu om dedy, indah g itu berarti bukan orang indonesia, sebabnya dia tak paham UUD 1945🙏"
2023-12-14T17:04:07Z,@dwiyyanto8639,"Kassi Paham om dedi, bocah kemaren sore aja mo bikin rusuh, kalo ga suka di indonesia mending keluar aja dari indonesia yang damai ini, kerukunan itu no 1."
2023-12-14T17:03:37Z,@bagasoble,Mantap om dedi penjelasan nya sangat akurat the best
2023-12-14T16:42:10Z,@sarwono766,"<a href=""http://www.youtube.com/results?search_query=%23savepalestina"">#SavePalestina</a>"
2023-12-14T16:34:00Z,@Cucupratama99.,🙏
2023-12-14T16:25:28Z,@Sanita-hu4qt,Mantap om free PALESTINA saya cuman mau doa buat dua org pembuat gaduh semoga cepet di azab.
2023-12-14T16:17:01Z,@bahaudinm4287,❤❤
2023-12-14T15:39:46Z,@turyawankarta,"Setuju om Deddy tolong lia Myron itu rasis ..mau bikin kacau.lebih baik <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=20m44s"">20:44</a>  Di polisikan  udah  jelas kata kata nya hina agama Tampa ilmu  Islam maupun Kristen , dia ga faham hukum Islam maupun Kristen tidak berilmu"
2023-12-14T15:34:37Z,@anitaadhi8152,Mungkin dia gak pernah hapal pembukaan UUD 45
2023-12-14T15:09:58Z,@wodahpale,"Di bom karna ulah sendri......<br>Sesimple itu....<br>Saya pribadi jg tdak melarang jika uang pajak saya disumbangkan kpda bangsa yg membutuhkan...<br>Buat anda Bang Dedy,jgan munafik..anda itu pintar,dan gunakan kepintranmu untuk brfikir yg netral..say tau  anda sgat paham soal konflik di timur tengah itu.. sekali lagi,jgan munafik....."
2023-12-17T09:50:45Z,@bakekok0,wleeee😛
2023-12-17T10:34:09Z,@wodahpale,Contoh org yg anti kebenaran
2023-12-17T12:19:50Z,@bakekok0,Orang dongo ngapain dibawa serius 😂
2023-12-14T14:55:24Z,@user-dt9os2co2n,Double STANDARD😂😂😂😂
2023-12-14T14:52:27Z,@jokosusilo9667,Free Palestine
2023-12-14T14:51:19Z,@iyehezkielparudani7487,"Mas Deddy, Tuhan Yesus memberkatimu dan lihatlah Dia berdiri di depanmu dan mengetok pintu hatimu, bukalah pintu hatimu dan bertobatlah kembali kepadaNya."
2023-12-17T09:52:00Z,@bakekok0,peace be upon him ❤🙏
2023-12-14T14:46:33Z,@endelatipah,❤❤❤❤❤❤❤❤❤❤❤❤
2023-12-14T14:46:23Z,@endelatipah,Om ded sangat luarbiasa. Aku suka banget om ded kata kata nya
2023-12-14T14:45:22Z,@endelatipah,"Terimakasih om ded, berkat konten om ded masyarakat jadi bisa lebih cerdas dan mengerti. Om ded sangat pintar dan cerdas"
2023-12-14T14:31:40Z,@user-ed2fq1db5v,B aja sih.. gk usah baperan.. manusia bebas berargurment..
2023-12-17T09:52:30Z,@bakekok0,ampun yang maha benar
2023-12-14T14:21:33Z,@baihaki1672,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
2023-12-14T14:18:11Z,@Morenohakim,"Doaku damailah <a href=""http://dunia.om/"">dunia.om</a> Dedy makasih"
2023-12-14T14:17:00Z,@firmanfirman2397,Free palestine❤
2023-12-14T14:14:35Z,@hayosiapa5950,"Maklum bang deddy oten ya bisanya tukang fitnah,bicara tanpa fakta.hatinya busuk penuh dengki."
2023-12-14T14:07:02Z,@RuliPtk-ki2hf,Terima kasih atas pencerahannya. ❤❤
2023-12-14T14:01:10Z,@abdulazis4377,"Saya lebih memilih saudara seiman ku di palestina dari pada memilih saudara sebangsa tapi beda agama, dan saudara seiman islam lebih berharga lebih harga mati camkan itu, saya dukung palestina dan hamas ingat."
